2024-09-02 13:07:08,868 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:07:08,938 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:07:13,325 INFO     Website loaded, taking screenshot
2024-09-02 13:07:13,579 INFO     Resizing the screenshot
2024-09-02 13:07:13,699 INFO     Screenshot resized and saved
2024-09-02 13:07:13,701 INFO     Uploading image Wayfair.png to the server
2024-09-02 13:07:13,739 INFO     Image Wayfair.png uploaded successfully
2024-09-02 13:07:13,740 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Wayfair_6dZgTeI.png with GPT-4V
2024-09-02 13:07:18,344 INFO     Image analysis successful
2024-09-02 13:07:18,347 INFO     Parsing JSON output from analysis result
2024-09-02 13:07:18,347 ERROR    Failed to decode JSON from analysis result
2024-09-02 13:07:18,347 INFO     Successfully processed Wayfair
2024-09-02 13:07:18,347 INFO     Taking screenshot of https://www.asos.com
2024-09-02 13:07:18,347 INFO     ====== WebDriver manager ======
2024-09-02 13:07:18,489 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:07:18,573 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:07:18,626 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:07:22,779 INFO     Website loaded, taking screenshot
2024-09-02 13:07:23,022 INFO     Resizing the screenshot
2024-09-02 13:07:23,133 INFO     Screenshot resized and saved
2024-09-02 13:07:23,134 INFO     Uploading image ASOS.png to the server
2024-09-02 13:07:23,173 INFO     Image ASOS.png uploaded successfully
2024-09-02 13:07:23,174 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/ASOS_3qzN53V.png with GPT-4V
2024-09-02 13:07:27,617 INFO     Image analysis successful
2024-09-02 13:07:27,620 INFO     Parsing JSON output from analysis result
2024-09-02 13:07:27,620 ERROR    Failed to decode JSON from analysis result
2024-09-02 13:07:27,620 INFO     Successfully processed ASOS
2024-09-02 13:07:27,620 INFO     Taking screenshot of https://www.overstock.com
2024-09-02 13:07:27,621 INFO     ====== WebDriver manager ======
2024-09-02 13:07:27,779 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:07:27,839 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:07:27,922 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:07:36,090 INFO     Website loaded, taking screenshot
2024-09-02 13:07:36,889 INFO     Resizing the screenshot
2024-09-02 13:07:37,223 INFO     Screenshot resized and saved
2024-09-02 13:07:37,225 INFO     Uploading image Overstock.png to the server
2024-09-02 13:07:37,296 INFO     Image Overstock.png uploaded successfully
2024-09-02 13:07:37,298 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Overstock_EJxhIgH.png with GPT-4V
2024-09-02 13:07:41,849 INFO     Image analysis successful
2024-09-02 13:07:41,852 INFO     Parsing JSON output from analysis result
2024-09-02 13:07:41,853 INFO     Successfully processed Overstock
2024-09-02 13:07:41,853 INFO     Taking screenshot of https://www.etsy.com
2024-09-02 13:07:41,853 INFO     ====== WebDriver manager ======
2024-09-02 13:07:41,995 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:07:42,052 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:07:42,121 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:07:47,002 INFO     Website loaded, taking screenshot
2024-09-02 13:07:47,272 INFO     Resizing the screenshot
2024-09-02 13:07:47,391 INFO     Screenshot resized and saved
2024-09-02 13:07:47,392 INFO     Uploading image Etsy.png to the server
2024-09-02 13:07:47,435 INFO     Image Etsy.png uploaded successfully
2024-09-02 13:07:47,437 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Etsy_gu4KWRQ.png with GPT-4V
2024-09-02 13:07:50,785 INFO     Image analysis successful
2024-09-02 13:07:50,786 INFO     Parsing JSON output from analysis result
2024-09-02 13:07:50,787 ERROR    Failed to decode JSON from analysis result
2024-09-02 13:07:50,787 INFO     Successfully processed Etsy
2024-09-02 13:07:50,787 INFO     Taking screenshot of https://www.aliexpress.com
2024-09-02 13:07:50,787 INFO     ====== WebDriver manager ======
2024-09-02 13:07:50,929 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:07:50,985 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:07:51,040 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:08:01,674 INFO     Website loaded, taking screenshot
2024-09-02 13:08:02,376 INFO     Resizing the screenshot
2024-09-02 13:08:02,633 INFO     Screenshot resized and saved
2024-09-02 13:08:02,635 INFO     Uploading image Aliexpress.png to the server
2024-09-02 13:08:02,699 INFO     Image Aliexpress.png uploaded successfully
2024-09-02 13:08:02,700 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Aliexpress_vA9ooxg.png with GPT-4V
2024-09-02 13:08:07,063 INFO     Image analysis successful
2024-09-02 13:08:07,066 INFO     Parsing JSON output from analysis result
2024-09-02 13:08:07,066 INFO     Successfully processed Aliexpress
2024-09-02 13:08:07,066 INFO     Taking screenshot of https://www.wish.com
2024-09-02 13:08:07,066 INFO     ====== WebDriver manager ======
2024-09-02 13:08:07,216 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:08:07,272 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:08:07,341 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:08:14,301 INFO     Website loaded, taking screenshot
2024-09-02 13:08:15,079 INFO     Resizing the screenshot
2024-09-02 13:08:15,310 INFO     Screenshot resized and saved
2024-09-02 13:08:15,312 INFO     Uploading image Wish.png to the server
2024-09-02 13:08:15,497 INFO     Image Wish.png uploaded successfully
2024-09-02 13:08:15,499 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Wish_iLVl86f.png with GPT-4V
2024-09-02 13:08:19,176 INFO     Image analysis successful
2024-09-02 13:08:19,180 INFO     Parsing JSON output from analysis result
2024-09-02 13:08:19,182 ERROR    Failed to decode JSON from analysis result
2024-09-02 13:08:19,182 INFO     Successfully processed Wish
2024-09-02 13:08:19,182 INFO     Taking screenshot of https://www.homedepot.com
2024-09-02 13:08:19,183 INFO     ====== WebDriver manager ======
2024-09-02 13:08:19,334 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:08:19,390 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:08:19,453 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:08:24,220 INFO     Website loaded, taking screenshot
2024-09-02 13:08:26,380 INFO     Resizing the screenshot
2024-09-02 13:08:26,647 INFO     Screenshot resized and saved
2024-09-02 13:08:26,649 INFO     Uploading image Home Depot.png to the server
2024-09-02 13:08:26,730 INFO     Image Home Depot.png uploaded successfully
2024-09-02 13:08:26,732 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Home%20Depot_AjrQt9y.png with GPT-4V
2024-09-02 13:08:32,562 INFO     Image analysis successful
2024-09-02 13:08:32,564 INFO     Parsing JSON output from analysis result
2024-09-02 13:08:32,564 INFO     Successfully processed Home Depot
2024-09-02 13:08:32,564 INFO     Taking screenshot of https://www.lowes.com
2024-09-02 13:08:32,565 INFO     ====== WebDriver manager ======
2024-09-02 13:08:32,707 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:08:32,777 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:08:32,831 INFO     Driver [/Users/mohammad.yekeh/.wdm/drivers/chromedriver/mac64/128.0.6613.86/chromedriver-mac-arm64/chromedriver] found in cache
2024-09-02 13:08:37,239 INFO     Website loaded, taking screenshot
2024-09-02 13:08:37,497 INFO     Resizing the screenshot
2024-09-02 13:08:37,611 INFO     Screenshot resized and saved
2024-09-02 13:08:37,613 INFO     Uploading image Lowes.png to the server
2024-09-02 13:08:37,650 INFO     Image Lowes.png uploaded successfully
2024-09-02 13:08:37,652 INFO     Analyzing image at http://app.433-cloud.com/media/user-data/images/Lowes_gRVdSXk.png with GPT-4V
2024-09-02 13:08:41,163 INFO     Image analysis successful
2024-09-02 13:08:41,165 INFO     Parsing JSON output from analysis result
2024-09-02 13:08:41,165 INFO     Successfully processed Lowes
2024-09-02 13:08:41,165 INFO     Taking screenshot of https://www.ikea.com
2024-09-02 13:08:41,166 INFO     ====== WebDriver manager ======
2024-09-02 13:08:41,319 INFO     Get LATEST chromedriver version for google-chrome
2024-09-02 13:08:41,375 INFO     Get LATEST chromedriver version for google-chrome
